,identifier,time,returns,position,captured_returns,daily_vol,captured_returns_0_5_bps,captured_returns_1_0_bps,captured_returns_1_5_bps,captured_returns_2_0_bps,captured_returns_2_5_bps,captured_returns_3_0_bps
0,CME_SP,2013-01-02,-0.0022072108392004,0.88384634,-0.0019508352274940721,0.0102831425110776,-0.0019508352274940721,-0.0019508352274940721,-0.0019508352274940721,-0.0019508352274940721,-0.0019508352274940721,-0.0019508352274940721
1,CME_SP,2013-01-03,0.0026303570127881,0.81896204,0.0021541625387119204,0.0101324678105822,0.00215174098063853,0.0021493194225651394,0.002146897864491749,0.0021444763064183583,0.002142054748344968,0.0021396331902715773
2,CME_SP,2013-01-04,-0.0012352574739096,0.8417668,-0.0010397986996806114,0.0099705460937099,-0.0010414994535379817,-0.0010432002073953517,-0.001044900961252722,-0.0010466017151100923,-0.0010483024689674624,-0.0010500032228248327
3,CME_SP,2013-01-07,-0.0023146345264551,0.81162417,-0.001878613324882188,0.0098146516745004,-0.0018794307610367554,-0.0018802481971913225,-0.0018810656333458897,-0.0018818830695004568,-0.001882700505655024,-0.0018835179418095914
4,CME_SP,2013-01-08,0.0023546312138787,0.8242092,0.001940708740300952,0.0096711874000978,0.0019395143670497374,0.0019383199937985228,0.0019371256205473085,0.0019359312472960939,0.0019347368740448793,0.0019335425007936647
5,CME_SP,2013-01-09,0.0077078995541496,0.8307001,0.006402952926323208,0.0095155012493013,0.0064019718710377725,0.006400990815752338,0.006400009760466902,0.006399028705181467,0.0063980476498960315,0.006397066594610597
6,CME_SP,2013-01-10,6.823324056742406e-05,0.82365525,5.620066666013658e-05,0.0094392018680698,5.618144847448726e-05,5.616223028883794e-05,5.6143012103188624e-05,5.612379391753931e-05,5.6104575731889995e-05,5.608535754624068e-05
7,CME_SP,2013-01-11,-0.0020114721359678,0.84149045,-0.0016926345878719878,0.0092850799447651,-0.0016942264097978834,-0.0016958182317237792,-0.0016974100536496749,-0.0016990018755755707,-0.0017005936975014663,-0.0017021855194273622
8,CME_SP,2013-01-14,0.0006348519225668,0.7817429,0.0004962909644851247,0.0091481019644897,0.0004938464125130344,0.000491401860540944,0.0004889573085688537,0.0004865127565967633,0.00048406820462467293,0.00048162365265258256
9,CME_SP,2013-01-15,0.0002867149379322,0.8353115,0.00023949627696778626,0.0089971249021812,0.00023600580222840687,0.00023251532748902752,0.00022902485274964814,0.00022553437801026876,0.0002220439032708894,0.00021855342853151002
10,CME_SP,2013-01-16,0.007358489039874,0.81874645,0.006024736760829369,0.008849286559993,0.006024585167226035,0.0060244335736227,0.006024281980019365,0.006024130386416031,0.006023978792812697,0.0060238271992093615
11,CME_SP,2013-01-17,0.0023368498272015,0.87780696,0.0020513030463826273,0.0087682330719162,0.002047716632686214,0.002044130218989801,0.0020405438052933877,0.0020369573915969747,0.0020333709779005614,0.002029784564204148
12,CME_SP,2013-01-18,0.0077780203058983,0.84131867,0.0065437936751514625,0.0086252641876416,0.006542578997779282,0.006541364320407103,0.0065401496430349225,0.006538934965662742,0.006537720288290562,0.0065365056109183825
13,CME_SP,2013-01-22,0.0006678815261531,0.670802,0.00044801626162630057,0.0085491456811357,0.0004390032331074218,0.00042999020458854304,0.0004209771760696643,0.0004119641475507855,0.00040295111903190675,0.00039393809051302794
14,CME_SP,2013-01-23,0.0011310106726765,0.6523033,0.0007377619697445201,0.008408951413277,0.0007373406668958365,0.0007369193640471529,0.0007364980611984693,0.0007360767583497856,0.0007356554555011021,0.0007352341526524185
15,CME_SP,2013-01-24,0.0029869665197235,0.57310927,0.0017118581990708092,0.0082701738322114,0.001707949029041426,0.0017040398590120428,0.0017001306889826596,0.0016962215189532763,0.001692312348923893,0.0016884031788945099
16,CME_SP,2013-01-25,0.0010869892176425,0.62876344,0.0006834590767615419,0.0081367185610587,0.0006796905410892453,0.0006759220054169488,0.0006721534697446522,0.0006683849340723557,0.0006646163984000592,0.0006608478627277626
17,CME_SP,2013-01-28,0.0063095539285865,0.4508793,0.0028448472939738997,0.0080026073495047,0.002834957254047614,0.002825067214121328,0.0028151771741950424,0.0028052871342687568,0.0027953970943424707,0.002785507054416185
18,CME_SP,2013-01-29,-0.0077852642576535,0.59912443,-0.004664342023301138,0.0079027519401351,-0.0046735410041774195,-0.004682739985053701,-0.004691938965929982,-0.004701137946806264,-0.004710336927682545,-0.0047195359085588275
19,CME_SP,2013-01-30,-0.0015990144923775,0.40981612,-0.0006553019088451083,0.0079038784187294,-0.0006666229475065303,-0.0006779439861679524,-0.0006892650248293744,-0.0007005860634907966,-0.0007119071021522187,-0.0007232281408136407
20,CME_SP,2013-01-31,0.0108889276076574,0.2646736,0.0028820115683565245,0.0077868823197596,0.0028735733562364847,0.0028651351441164453,0.0028566969319964055,0.0028482587198763658,0.0028398205077563264,0.0028313822956362866
