,identifier,time,returns,position,captured_returns,daily_vol,captured_returns_0_5_bps,captured_returns_1_0_bps,captured_returns_1_5_bps,captured_returns_2_0_bps,captured_returns_2_5_bps,captured_returns_3_0_bps
0,CME_SP,2014-01-02,-0.0009139119084402,0.13824166,-0.00012634070258393392,0.0062263837531112,-0.00012634070258393392,-0.00012634070258393392,-0.00012634070258393392,-0.00012634070258393392,-0.00012634070258393392,-0.00012634070258393392
1,CME_SP,2014-01-03,-0.0040530164610972,0.1723992,-0.0006987367673053519,0.0061301629810577,-0.0007015339591137609,-0.0007043311509221699,-0.000707128342730579,-0.0007099255345389879,-0.0007127227263473969,-0.0007155199181558059
2,CME_SP,2014-01-06,0.0085600610946054,0.31420633,0.0026896253979605783,0.0060628347634855,0.0026784273077471166,0.0026672292175336544,0.0026560311273201927,0.0026448330371067305,0.002633634946893269,0.0026224368566798066
3,CME_SP,2014-01-07,0.0015429749679285,0.25747606,0.0003972791178627152,0.0060212607096739,0.000392996858592956,0.0003887145993231968,0.0003844323400534376,0.00038015008078367836,0.00037586782151391917,0.00037158556224415994
4,CME_SP,2014-01-08,0.0004353800073414,0.225798,9.830793312347799e-05,0.0059217289827326,9.612011597760584e-05,9.393229883173367e-05,9.174448168586152e-05,8.955666453998936e-05,8.73688473941172e-05,8.518103024824505e-05
5,CME_SP,2014-01-09,0.0041592430457642,0.27880028,0.0011595981211804868,0.0058252166543236,0.0011550008881474956,0.0011504036551145045,0.0011458064220815133,0.0011412091890485223,0.001136611956015531,0.00113201472298254
6,CME_SP,2014-01-10,-0.0202581327372893,0.37558025,-0.007608554582656187,0.0057362147255565,-0.007616876581486294,-0.0076251985803164005,-0.007633520579146507,-0.007641842577976615,-0.007650164576806721,-0.007658486575636828
7,CME_SP,2014-01-13,0.0151250355417729,0.6819012,0.010313780135645916,0.0061265224648751,0.010292128504027423,0.01027047687240893,0.010248825240790438,0.010227173609171945,0.010205521977553452,0.010183870345934959
8,CME_SP,2014-01-14,0.0071768840443536,0.5204987,0.0037355587648221647,0.0062493599609105,0.0037223230042905506,0.0037090872437589364,0.0036958514832273223,0.003682615722695708,0.003669379962164094,0.0036561442016324803
9,CME_SP,2014-01-15,-0.0044795021125837,0.50495976,-0.0022619683210806088,0.0061852847294037,-0.002262747604897159,-0.00226352688871371,-0.0022643061725302603,-0.002265085456346811,-0.0022658647401633614,-0.002266644023979912
10,CME_SP,2014-01-16,-0.0015966001079919,0.73196983,-0.0011686631150117789,0.0061239051039771,-0.0011865634005030355,-0.0012044636859942922,-0.001222363971485549,-0.0012402642569768058,-0.0012581645424680624,-0.001276064827959319
11,CME_SP,2014-01-17,0.0035011795199582,0.79422927,0.0027807392508711897,0.0060323995643655,0.0027750065021299405,0.0027692737533886913,0.002763541004647442,0.002757808255906193,0.002752075507164944,0.0027463427584236946
12,CME_SP,2014-01-21,0.0001731113640336,0.74016726,0.00012813136402103822,0.0059382078472896,0.0001248167583907036,0.000121502152760369,0.00011818754713003438,0.00011487294149969977,0.00011155833586936516,0.00010824373023903055
13,CME_SP,2014-01-22,-0.01266879039013,0.75429285,-0.009555977955277527,0.0058415900294052,-0.009558094406725675,-0.009560210858173823,-0.009562327309621971,-0.00956444376107012,-0.009566560212518269,-0.009568676663966416
14,CME_SP,2014-01-23,-0.0366387292216476,0.82268685,-0.03014220076890127,0.0059519631116717,-0.030146498471884442,-0.030150796174867614,-0.030155093877850783,-0.030159391580833955,-0.030163689283817127,-0.0301679869868003
15,CME_SP,2014-01-24,-0.004693868556258,0.81830686,-0.0038410248550513133,0.0072294951163869,-0.0038528509162468506,-0.0038646769774423884,-0.0038765030386379257,-0.0038883290998334634,-0.0039001551610290007,-0.003911981222224538
16,CME_SP,2014-01-27,0.0093963853276704,0.8030857,0.0075461025452942185,0.0071356102560639,0.007545798348544143,0.007545494151794067,0.007545189955043991,0.007544885758293915,0.007544581561543839,0.007544277364793763
17,CME_SP,2014-01-28,-0.0126484214851369,0.7909938,-0.010004823097219923,0.0071434892133979,-0.010005681477708505,-0.01000653985819709,-0.010007398238685673,-0.010008256619174257,-0.01000911499966284,-0.010009973380151424
18,CME_SP,2014-01-29,0.0073805830682985,0.82923627,0.0061202471665796985,0.0072282424716372,0.006118360949137948,0.006116474731696196,0.006114588514254445,0.0061127022968126945,0.006110816079370943,0.006108929861929192
19,CME_SP,2014-01-30,-0.0033933465944685,0.8016599,-0.0027203098307396183,0.0071913083912567,-0.00272184317582358,-0.0027233765209075415,-0.002724909865991503,-0.0027264432110754647,-0.0027279765561594263,-0.002729509901243388
20,CME_SP,2014-01-31,-0.0328788842659917,0.8178864,-0.026891192687600138,0.0070853020621697,-0.02689306267217232,-0.026894932656744502,-0.02689680264131668,-0.026898672625888864,-0.026900542610461046,-0.026902412595033228
21,CME_SP,2014-02-03,0.0072235003151625,0.7988081,0.005770190546496941,0.0082285128417387,0.005761518072001221,0.005752845597505501,0.005744173123009781,0.005735500648514061,0.005726828174018341,0.005718155699522621
22,CME_SP,2014-02-04,0.000198253637445,0.6946685,0.00013772055135532674,0.0082001030768633,0.00013187936356944823,0.00012603817578356972,0.00012019698799769123,0.00011435580021181272,0.00010851461242593422,0.00010267342464005571
23,CME_SP,2014-02-05,0.0151796604296545,0.7990827,0.012129803987139033,0.0080666068485875,0.01212302615310779,0.012116248319076548,0.012109470485045305,0.012102692651014064,0.012095914816982821,0.012089136982951578
24,CME_SP,2014-02-06,0.01731520935243,0.8541642,0.014790031652413015,0.0083095459885525,0.014788268184917177,0.01478650471742134,0.014784741249925503,0.014782977782429665,0.014781214314933828,0.01477945084743799
25,CME_SP,2014-02-07,0.0007319039478875,0.88338673,0.0006465542360384836,0.0086380708920922,0.0006463055050642467,0.0006460567740900098,0.0006458080431157729,0.000645559312141536,0.0006453105811672991,0.0006450618501930622
26,CME_SP,2014-02-10,0.0117127097031229,0.70306176,0.008234758292061103,0.0084957857270724,0.008225539507176992,0.008216320722292883,0.008207101937408772,0.008197883152524663,0.008188664367640552,0.008179445582756443
27,CME_SP,2014-02-11,0.0021303236931337,0.6261365,0.0013338733822328215,0.0085599638057295,0.001329334463298115,0.0013247955443634084,0.001320256625428702,0.0013157177064939954,0.001311178787559289,0.0013066398686245825
28,CME_SP,2014-02-12,0.0044454199998284,0.5482639,0.0024372633392847516,0.0084223223186124,0.002433459802273984,0.0024296562652632164,0.0024258527282524484,0.002422049191241681,0.0024182456542309132,0.0024144421172201456
29,CME_SP,2014-02-13,0.0066727598073304,0.2286088,0.0015254516253269499,0.0083056383332345,0.0015077005267147285,0.0014899494281025072,0.0014721983294902858,0.0014544472308780645,0.0014366961322658431,0.0014189450336536218
30,CME_SP,2014-02-14,0.0015031994150875,-0.055338185,-8.318432774574367e-05,0.0082214716524012,-9.936851524006794e-05,-0.00011555270273439221,-0.00013173689022871648,-0.00014792107772304075,-0.00016410526521736503,-0.0001802894527116893
31,CME_SP,2014-02-18,-0.007568330444997,-0.040389877,0.000305683934351209,0.0080860077313264,0.00030486379820907306,0.0003040436620669372,0.00030322352592480125,0.0003024033897826653,0.00030158325364052944,0.0003007631174983935
32,CME_SP,2014-02-19,0.0068710933954027,0.23142649,0.001590153042993322,0.0080605945640034,0.001574228510683422,0.001558303978373522,0.0015423794460636218,0.0015264549137537218,0.0015105303814438218,0.0014946058491339218
33,CME_SP,2014-02-20,-0.0012247574577215,0.034597527,-4.2373579500703096e-05,0.00798315412468,-5.389064424184238e-05,-6.540770898298166e-05,-7.692477372412094e-05,-8.844183846526022e-05,-9.995890320639952e-05,-0.00011147596794753878
34,CME_SP,2014-02-21,0.0076044271618649,0.09846126,0.0007487415018495444,0.0078580015007822,0.0007448691387985949,0.0007409967757476454,0.000737124412696696,0.0007332520496457465,0.0007293796865947971,0.0007255073235438477
35,CME_SP,2014-02-24,0.0002627404822919,0.18038581,4.7394655536984295e-05,0.0077931999202128,4.2378829843008003e-05,3.736300414903171e-05,3.234717845505543e-05,2.7331352761079133e-05,2.2315527067102845e-05,1.7299701373126554e-05
36,CME_SP,2014-02-25,-0.0029376979752498,0.42092296,-0.0012365445414623726,0.0076653899245766,-0.0012515523654817238,-0.001266560189501075,-0.0012815680135204262,-0.0012965758375397774,-0.0013115836615591285,-0.0013265914855784798
37,CME_SP,2014-02-26,0.0081413544774965,0.6062043,0.004935323858560321,0.0075615272628728,0.004923390853133819,0.0049114578477073186,0.004899524842280817,0.004887591836854316,0.004875658831427814,0.004863725826001313
38,CME_SP,2014-02-27,0.0025119490309172,0.43177733,0.0010846026412766195,0.0075075042244622,0.001073898315194745,0.0010631939891128709,0.0010524896630309964,0.0010417853369491222,0.0010310810108672477,0.0010203766847853733
39,CME_SP,2014-02-28,-0.0099865286695812,0.54146695,-0.005407375233489623,0.0073857097331156,-0.005414840041901661,-0.005422304850313698,-0.0054297696587257355,-0.005437234467137773,-0.00544469927554981,-0.005452164083961848
40,CME_SP,2014-03-03,0.0196550173376314,0.4082252,0.008023673551136272,0.0074338452866401,0.008014981134965697,0.008006288718795123,0.007997596302624548,0.007988903886453973,0.007980211470283398,0.007971519054112823
41,CME_SP,2014-03-04,0.0005194112466224,0.30374897,0.00015777062870770938,0.0077760060554993,0.00015028122791348376,0.00014279182711925814,0.00013530242632503253,0.00012781302553080688,0.00012032362473658127,0.00011283422394235565
42,CME_SP,2014-03-05,0.0025731695839185,0.73461664,0.0018902931867605195,0.0076487163232865,0.0018633716742210557,0.0018364501616815918,0.0018095286491421278,0.001782607136602664,0.0017556856240632,0.0017287641115237362
43,CME_SP,2014-03-06,0.0012047829974266,0.7283991,0.0008775628485142435,0.0075240623417936,0.0008772014918951446,0.0008768401352760457,0.000876478778656947,0.0008761174220378481,0.0008757560654187492,0.0008753947087996503
44,CME_SP,2014-03-07,-0.0006119188207623,0.84466165,-0.0005168643626724974,0.0073998169118261,-0.000525055329763641,-0.0005332462968547844,-0.0005414372639459279,-0.0005496282310370713,-0.0005578191981282149,-0.0005660101652193584
45,CME_SP,2014-03-10,-0.0082929672804997,0.8150617,-0.00675927991368208,0.0072836947579909,-0.006760340132557644,-0.006761400351433208,-0.006762460570308772,-0.006763520789184336,-0.0067645810080599,-0.0067656412269354645
46,CME_SP,2014-03-11,0.0017373479849067,0.6218953,0.0010804485693202887,0.0072898530811087,0.0010678847877126929,0.001055321006105097,0.001042757224497501,0.001030193442889905,0.0010176296612823092,0.0010050658796747131
47,CME_SP,2014-03-12,-0.0148182150101857,0.58721435,-0.008701468505744797,0.0071698038182763,-0.008703078957408624,-0.008704689409072451,-0.008706299860736278,-0.008707910312400105,-0.008709520764063932,-0.008711131215727759
48,CME_SP,2014-03-13,-0.0047138811339304,0.65231746,-0.0030749469885405787,0.0073811651931453,-0.00307800609770805,-0.003081065206875521,-0.0030841243160429927,-0.003087183425210464,-0.003090242534377935,-0.0030933016435454063
49,CME_SP,2014-03-14,0.0125259216315036,0.680577,0.008524853917113138,0.0072980541490912,0.008522548979953104,0.00852024404279307,0.008517939105633036,0.008515634168473,0.008513329231312967,0.008511024294152934
50,CME_SP,2014-03-17,0.0090418997590935,0.6158885,0.0055688018661343265,0.0073693132089032,0.005564228572573285,0.005559655279012243,0.0055550819854512015,0.00555050869189016,0.005545935398329118,0.0055413621047680755
51,CME_SP,2014-03-18,-0.007640911494695,0.55653095,-0.00425240375175637,0.0073373871866916,-0.004256053986874542,-0.0042597042219927155,-0.004263354457110888,-0.00426700469222906,-0.004270654927347233,-0.004274305162465406
52,CME_SP,2014-03-19,0.0097881643136576,0.6512556,0.006374596897428467,0.0073192395109964,0.0063683935841166465,0.006362190270804827,0.006355986957493006,0.006349783644181185,0.0063435803308693655,0.006337377017557545
53,CME_SP,2014-03-20,-0.011597692128839,0.6020192,-0.006982033230415132,0.0073047517299459,-0.006985134359326721,-0.006988235488238309,-0.006991336617149898,-0.006994437746061486,-0.006997538874973075,-0.007000640003884663
54,CME_SP,2014-03-21,-0.0052267896959116,0.651952,-0.0034076161436140135,0.0073987380399579,-0.003410310046162642,-0.003413003948711271,-0.0034156978512598995,-0.0034183917538085284,-0.003421085656357157,-0.003423779558905786
55,CME_SP,2014-03-24,0.006905990911598,0.52915204,0.0036543191494889105,0.0073243540181665,0.0036468207598245746,0.0036393223701602392,0.0036318239804959034,0.0036243255908315676,0.0036168272011672317,0.0036093288115028963
56,CME_SP,2014-03-25,-0.011693857989047,0.5706697,-0.006673330554829553,0.0072577194285963,-0.006676346609602098,-0.006679362664374642,-0.006682378719147187,-0.006685394773919733,-0.006688410828692278,-0.0066914268834648225
57,CME_SP,2014-03-26,-0.0013970938184577,0.5712745,-0.0007981240990907375,0.0073411541990828,-0.0007985073833117502,-0.000798890667532763,-0.0007992739517537758,-0.0007996572359747886,-0.0008000405201958015,-0.0008004238044168143
58,CME_SP,2014-03-27,0.0069644812423928,0.44115153,0.003072391552607715,0.0072238525643931,0.003064478230128636,0.0030565649076495565,0.0030486515851704775,0.0030407382626913984,0.0030328249402123194,0.00302491161773324
59,CME_SP,2014-03-28,0.0101226522390892,0.61660665,0.006241694713962086,0.0071634031943856,0.0062298792614013335,0.00621806380884058,0.006206248356279827,0.006194432903719073,0.00618261745115832,0.006170801998597567
60,CME_SP,2014-03-31,0.009335285728589,0.38604596,0.003603849364978708,0.0071655845512459,0.0035886351976047084,0.003573421030230709,0.003558206862856709,0.0035429926954827096,0.0035277785281087105,0.003512564360734711
61,CME_SP,2014-04-01,0.0035933553036976,-0.11901402,-0.0004276596502215191,0.0071418655249814,-0.00046098633274546284,-0.0004943130152694066,-0.0005276396977933503,-0.0005609663803172941,-0.0005942930628412379,-0.0006276197453651816
62,CME_SP,2014-04-02,7.136567500905443e-05,-0.056488015,-4.031305303099922e-06,0.0070319270282178,-8.109163392966557e-06,-1.2187021482833193e-05,-1.626487957269983e-05,-2.0342737662566463e-05,-2.4420595752433097e-05,-2.8498453842299734e-05
63,CME_SP,2014-04-03,-0.0166125586403866,0.24932975,-0.004142005022388514,0.0069173479869673,-0.004162829543334529,-0.004183654064280544,-0.004204478585226559,-0.004225303106172575,-0.00424612762711859,-0.004266952148064605
64,CME_SP,2014-04-04,-0.0155343982396959,0.5113412,-0.007943378057441643,0.0071942072073592,-0.007959929441735094,-0.007976480826028545,-0.007993032210321997,-0.008009583594615446,-0.008026134978908897,-0.008042686363202349
65,CME_SP,2014-04-07,0.0047866141495841,0.5742668,0.0027487935490819616,0.0074104148964905,0.0027457614455641127,0.0027427293420462634,0.0027396972385284146,0.0027366651350105658,0.0027336330314927165,0.0027306009279748676
66,CME_SP,2014-04-08,0.0138562210522582,0.44768918,0.0062032801798968425,0.0073183808292481,0.006195569091259332,0.006187858002621821,0.006180146913984311,0.0061724358253468,0.00616472473670929,0.006157013648071779
67,CME_SP,2014-04-09,-0.0256638465096041,0.27632356,-0.007091525351270081,0.0074435194783294,-0.007102888170629178,-0.007114250989988274,-0.0071256138093473715,-0.007136976628706468,-0.007148339448065565,-0.007159702267424662
68,CME_SP,2014-04-10,-0.0096981346309261,0.8131568,-0.007886103963217242,0.0082122314933171,-0.007915346632011632,-0.007944589300806023,-0.007973831969600415,-0.008003074638394805,-0.008032317307189195,-0.008061559975983585
69,CME_SP,2014-04-11,0.0081300555873638,0.8349238,0.006787976936158487,0.0082114746972899,0.006786720234005795,0.0067854635318531035,0.006784206829700411,0.006782950127547719,0.0067816934253950275,0.006780436723242336
70,CME_SP,2014-04-14,0.0095515223108267,0.8512541,0.00813077258151493,0.0081875030313528,0.008129689603149482,0.008128606624784037,0.00812752364641859,0.008126440668053143,0.008125357689687697,0.00812427471132225
71,CME_SP,2014-04-15,0.0082739190429598,0.9045909,0.007484511912590452,0.0081946470290593,0.007481479645710005,0.007478447378829558,0.007475415111949111,0.007472382845068663,0.0074693505781882165,0.007466318311307769
72,CME_SP,2014-04-16,0.0031877352725628,0.91176385,0.002906461774928553,0.0081592525287675,0.0029058201925865335,0.002905178610244514,0.0029045370279024946,0.002903895445560475,0.0029032538632184552,0.0029026122808764356
73,CME_SP,2014-04-17,0.0041136267147611,0.9317783,0.0038329881553651837,0.0080363183194774,0.0038310038821352944,0.003829019608905405,0.0038270353356755155,0.0038250510624456262,0.003823066789215737,0.0038210825159858477
74,CME_SP,2014-04-21,0.0060768641033503,0.9270034,0.005633273585704759,0.00792311528842,0.0056327756450364665,0.005632277704368174,0.005631779763699881,0.0056312818230315875,0.005630783882363295,0.005630285941695002
75,CME_SP,2014-04-22,-0.0006435186350176,0.9368449,-0.0006028771418431845,0.0078358019333233,-0.0006040864785925937,-0.000605295815342003,-0.0006065051520914122,-0.0006077144888408215,-0.0006089238255902308,-0.00061013316233964
76,CME_SP,2014-04-23,0.0001308873326797,0.9243424,0.00012098471041708339,0.0077091904947941,0.00012082321691032876,0.00012066172340357413,0.0001205002298968195,0.00012033873639006488,0.00012017724288331025,0.00012001574937655562
77,CME_SP,2014-04-24,-0.008649139538538,0.94303656,-0.0081564547648958,0.0075822914402876,-0.008158567677613311,-0.008160680590330824,-0.008162793503048335,-0.008164906415765848,-0.00816701932848336,-0.008169132241200873
78,CME_SP,2014-04-25,0.0039547194371619,0.95167315,0.003763600304377504,0.0075786356617392,0.0037630335488609366,0.0037624667933443693,0.003761900037827802,0.0037613332823112347,0.0037607665267946674,0.0037601997712781
79,CME_SP,2014-04-28,0.0039314246481073,0.9565168,0.003760473732934021,0.0074706327376751,0.0037593097098071624,0.003758145686680304,0.0037569816635534456,0.003755817640426587,0.0037546536172997284,0.00375348959417287
80,CME_SP,2014-04-29,0.0041823408371643,0.9526043,0.003984115839715006,0.0073627822771815,0.00398348081358549,0.003982845787455975,0.003982210761326459,0.003981575735196944,0.0039809407090674286,0.003980305682937914
81,CME_SP,2014-04-30,-0.0001386594502096,0.93380404,-0.00012948075412250317,0.0072577006019483,-0.0001298195603034135,-0.00013015836648432377,-0.0001304971726652341,-0.00013083597884614437,-0.0001311747850270547,-0.00013151359120796498
82,CME_SP,2014-05-01,-0.0023262004202267,0.8576635,-0.001995097222562346,0.0071389048313661,-0.001999124686165801,-0.002003152149769256,-0.0020071796133727107,-0.0020112070769761656,-0.0020152345405796204,-0.0020192620041830753
83,CME_SP,2014-05-02,0.001003418237595,0.8298097,0.0008326462120842407,0.007033552905021,0.0008316254119005459,0.0008306046117168511,0.0008295838115331563,0.0008285630113494615,0.0008275422111657666,0.0008265214109820718
84,CME_SP,2014-05-05,-0.0083744926730018,0.9028718,-0.0075610931694813106,0.006917414350949,-0.007567019096998171,-0.007572945024515032,-0.007578870952031892,-0.007584796879548754,-0.007590722807065614,-0.007596648734582475
85,CME_SP,2014-05-06,0.0072645846077206,0.8914422,0.006475957137175289,0.0069071612917753,0.006475266880927006,0.006474576624678723,0.006473886368430439,0.0064731961121821556,0.006472505855933872,0.006471815599685589
86,CME_SP,2014-05-07,-0.001397965779645,0.8174587,-0.0011427792737929504,0.0068522328959752,-0.0011473915840406958,-0.0011520038942884414,-0.0011566162045361869,-0.0011612285147839323,-0.001165840825031678,-0.0011704531352794234
87,CME_SP,2014-05-08,0.0008231460542629,0.76935387,0.0006332905996048854,0.0067442138973073,0.0006308234315597555,0.0006283562635146255,0.0006258890954694956,0.0006234219274243658,0.0006209547593792359,0.000618487591334106
88,CME_SP,2014-05-09,0.0147524876933558,0.6515172,0.009611499657806223,0.0066328006039534,0.009604011439267734,0.009596523220729245,0.009589035002190755,0.009581546783652266,0.009574058565113777,0.009566570346575288
89,CME_SP,2014-05-12,0.0011073034547733,0.6403765,0.0007090911199253094,0.0067625558606416,0.0007074223529234255,0.0007057535859215415,0.0007040848189196576,0.0007024160519177737,0.0007007472849158898,0.0006990785179140057
90,CME_SP,2014-05-13,-0.0067501356693914,0.7418977,-0.00500791014277518,0.0066507747169588,-0.005015873908231369,-0.0050238376736875595,-0.005031801439143749,-0.005039765204599939,-0.005047728970056129,-0.005055692735512319
91,CME_SP,2014-05-14,-0.0136379519132907,0.771493,-0.010521584676470623,0.0066150612755759,-0.01052398294311685,-0.010526381209763075,-0.010528779476409301,-0.010531177743055526,-0.010533576009701753,-0.01053597427634798
92,CME_SP,2014-05-15,0.0055437181680434,0.7205794,0.003994689032341108,0.0067547218131459,0.003989988636817503,0.003985288241293898,0.003980587845770293,0.003975887450246689,0.003971187054723084,0.003966486659199479
93,CME_SP,2014-05-16,0.0057374003714834,0.7007981,0.004020759246414552,0.006676635147624,0.004019948932568845,0.004019138618723139,0.004018328304877432,0.004017517991031726,0.0040167076771860195,0.004015897363340313
94,CME_SP,2014-05-19,-0.0108011112968574,0.7379912,-0.00797112523634073,0.0065996674071465,-0.007974366147731303,-0.007977607059121875,-0.007980847970512447,-0.00798408888190302,-0.007987329793293592,-0.007990570704684164
95,CME_SP,2014-05-20,0.0127809578076771,0.7702117,0.0098440431975404,0.0066487001754001,0.009842143233802085,0.009840243270063768,0.009838343306325454,0.00983644334258714,0.009834543378848823,0.009832643415110509
